group_tropes,sentence_pattern_parsed,genres,contains_characters,separate_trope_words,trope,sentence_subjectivity,sentence_polarity,sentence_modality,spoiler
unknown_trope,NNP NNP NNP write NNP NNP call NNP NNP,genre_Comedy Drama Fantasy Horror,CONTAINS_CHARACTERS:FALSE,Take,TakeThat,VERY_SUBJECTIVE,POSITIVE,FACTUAL,True
afterlife_trope death_trope,NNP NNP imply NNP join NNP,genre_Comedy Drama Fantasy Horror,CONTAINS_CHARACTERS:TRUE,Together Death,TogetherInDeath,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,NNP refuse pass begin break emotional NNP,genre_Comedy Drama Fantasy Horror,CONTAINS_CHARACTERS:TRUE,Took Level Badass,TookALevelInBadass,SUBJECTIVE,NEGATIVE,NOT_FACTUAL,True
unknown_trope,NNP whole new,genre_Comedy Drama Fantasy Horror,CONTAINS_CHARACTERS:TRUE,Took Level Badass,TookALevelInBadass,OBJECTIVE,POSITIVE,FACTUAL,True
narrative_device_trope,NNP NNP NNP count,genre_Comedy Drama Fantasy Horror,CONTAINS_CHARACTERS:TRUE,Two Guys Girl,TwoGuysAndAGirl,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
disguise_trope,aware,genre_Comedy Drama Fantasy Horror,CONTAINS_CHARACTERS:FALSE,Unmasqued World,TheUnmasquedWorld,VERY_OBJECTIVE,POSITIVE,FACTUAL,True
disguise_trope,NNP partial control entire,genre_Comedy Drama Fantasy Horror,CONTAINS_CHARACTERS:FALSE,Unmasqued World,TheUnmasquedWorld,OBJECTIVE,NEGATIVE,NOT_FACTUAL,True
unknown_trope,get cook,genre_Comedy Drama Fantasy Horror,CONTAINS_CHARACTERS:FALSE,Vampire Invitation,VampireInvitation,OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,NNP want make NNP NNP particular NNP proud,genre_Comedy Drama Fantasy Horror,CONTAINS_CHARACTERS:TRUE,Well Done Son Guy,WellDoneSonGuy,SUBJECTIVE,POSITIVE,FACTUAL,True
unknown_trope,NNP send NNP kill NNP die stop NNP NNP,genre_Comedy Drama Fantasy Horror,CONTAINS_CHARACTERS:TRUE,Well Intentioned Extremist,WellIntentionedExtremist,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
spoilered_rotten_trope,NNP NNP involve NNP NNP NNP turn NNP NNP discover kill NNP commit learn NNP NNP arrest discover fail show match pregnant NNP stab,genre_Comedy Drama Fantasy Horror,CONTAINS_CHARACTERS:TRUE,Wham Episode,WhamEpisode,OBJECTIVE,NEGATIVE,FACTUAL,True
spoilered_rotten_trope,count know,genre_Comedy Drama Fantasy Horror,CONTAINS_CHARACTERS:FALSE,Wham Episode,WhamEpisode,VERY_OBJECTIVE,NEGATIVE,NOT_FACTUAL,True
spoilered_rotten_trope,NNP pick look take NNP turn NNP save NNP,genre_Comedy Drama Fantasy Horror,CONTAINS_CHARACTERS:TRUE,Wham Episode,WhamEpisode,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
spoilered_rotten_trope,NNP NNP prophesise bring NNP reveal murder show take NNP die heroic,genre_Comedy Drama Fantasy Horror,CONTAINS_CHARACTERS:TRUE,Wham Episode,WhamEpisode,SUBJECTIVE,POSITIVE,FACTUAL,True
spoilered_rotten_trope,burned NNP reveal NNP burnt NNP,genre_Comedy Drama Fantasy Horror,CONTAINS_CHARACTERS:TRUE,Wham Episode,WhamEpisode,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,become prevalent NNP begin support NNP infect NNP long invisible normal become giddy,genre_Comedy Drama Fantasy Horror,CONTAINS_CHARACTERS:TRUE,Mean Symbolic,WhatDoYouMeanItsNotSymbolic,SUBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,portray NNP NNP former NNP NNP NNP NNP,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Casting Gag,CastingGag,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP NNP take NNP NNP festoon bloom cherry overlook disney-like NNP NNP,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Cherry Blossoms,CherryBlossoms,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,lampshaded show try force NNP NNP vote NNP NNP increase,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Executive Meddling,ExecutiveMeddling,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,NNP NNP NNP NNP fourth hide NNP NNP NNP,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Flaw Exploitation,FlawExploitation,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,NNP NNP overcome look cool,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Hospital Gurney Scene,HospitalGurneyScene,SUBJECTIVE,POSITIVE,FACTUAL,True
unknown_trope,real NNP NNP NNP know nice,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Villain Good Publicity,VillainWithGoodPublicity,SUBJECTIVE,POSITIVE,FACTUAL,False
plot_trope,NNP NNP NNP NNP NNP NNP,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Love Triangle,LoveTriangle,OBJECTIVE,POSITIVE,FACTUAL,True
unknown_trope,NNP oblivious NNP NNP beat feel see hurt jealous see,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Oblivious Love,ObliviousToLove,OBJECTIVE,NEGATIVE,FACTUAL,True
confession_trope,NNP NNP assume joke NNP list joke include say want marry,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Sarcastic Confession,SarcasticConfession,VERY_OBJECTIVE,NEGATIVE,NOT_FACTUAL,True
unknown_trope,NNP NNP NNP NNP go accept reject NNP NNP,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Test Kiss,TestKiss,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,NNP NNP big red ring little,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Wacky Marriage Proposal,WackyMarriageProposal,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,admire NNP glamorous best NNP introduce many new,genre_Drama War,CONTAINS_CHARACTERS:TRUE,Fundamentalist,TheFundamentalist,OBJECTIVE,POSITIVE,NOT_FACTUAL,False
plot_trope,NNP cheat NNP,genre_Drama War,CONTAINS_CHARACTERS:TRUE,Cheating Heart,YourCheatingHeart,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
death_trope,NNP NNP NNP argentine,genre_Unknown,CONTAINS_CHARACTERS:TRUE,Killed Real,KilledOffForReal,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
death_trope,main cristian chiqui NNP play get marry NNP NNP,genre_Unknown,CONTAINS_CHARACTERS:TRUE,Killed Real,KilledOffForReal,OBJECTIVE,POSITIVE,FACTUAL,False
plot_trope,hostile former communist claim natural opposite political make secret plot personal,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Enemy Mine,EnemyMine,OBJECTIVE,NEGATIVE,FACTUAL,False
narrative_device_trope,noticeable begin luca get throw try give former would strong communist keep would,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Epic Fail,EpicFail,OBJECTIVE,POSITIVE,NOT_FACTUAL,False
unknown_trope,subvert NNP brunette depend NNP,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Fiery Redhead,FieryRedhead,SUBJECTIVE,NEGATIVE,NOT_FACTUAL,False
unknown_trope,common smart NNP,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Flanderization,Flanderization,OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP insane,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Greed,Greed,VERY_SUBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,work,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Never Catch,ItWillNeverCatchOn,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP big NNP get NNP magnificent NNP enjoy crazy,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Jerk Ass,JerkAss,SUBJECTIVE,POSITIVE,FACTUAL,False
unknown_trope,NNP arrive disgust NNP pathetic tell tough make appealing,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Love Redeems,LoveRedeems,VERY_SUBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP due naive,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Nice Guy,NiceGuy,SUBJECTIVE,NEGATIVE,NOT_FACTUAL,False
unknown_trope,get mad violent NNP,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Nice Guy,NiceGuy,SUBJECTIVE,NEGATIVE,NOT_FACTUAL,False
unknown_trope,go marry,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Official Couple,OfficialCouple,OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,NNP NNP platonic NNP,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Official Couple,OfficialCouple,OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,ca deal NNP NNP,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Sane Man,OnlySaneMan,OBJECTIVE,NEGATIVE,NOT_FACTUAL,False
unknown_trope,quote,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Matrix,TheMatrix,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP NNP NNP break,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Catch Phrase,CatchPhrase,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP vitriolic,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Vitriolic Best Buds,VitriolicBestBuds,OBJECTIVE,POSITIVE,FACTUAL,False
death_trope,NNP play NNP fictional NNP NNP,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Dumb Live,TooDumbToLive,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP admit NNP,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Ho Yay,HoYay,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,fe'ausian NNP play NNP,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Inexplicably Identical Individuals,InexplicablyIdenticalIndividuals,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,NNP NNP protective NNP NNP NNP kiss get first cheat,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Big Brother Instinct,BigBrotherInstinct,SUBJECTIVE,POSITIVE,FACTUAL,False
unknown_trope,encounter main bizarre,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Crapsaccharine World,CrapsaccharineWorld,SUBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP NNP want keep NNP NNP satisfying NNP NNP foster due get NNP want destroy escap,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Freudian Excuse,FreudianExcuse,OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,hate NNP,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Freudian Excuse,FreudianExcuse,SUBJECTIVE,NEGATIVE,FACTUAL,True
betrayal_trope,NNP NNP NNP NNP NNP send tell hate NNP ruin,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Heel Face Turn,HeelFaceTurn,VERY_SUBJECTIVE,POSITIVE,NOT_FACTUAL,True
plot_trope,NNP NNP recount first,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Rashomon Style,RashomonStyle,OBJECTIVE,POSITIVE,FACTUAL,False
unknown_trope,NNP NNP NNP cause fourth postpone short,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Schedule Slip,ScheduleSlip,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,open minute-long NNP NNP NNP NNP NNP converse separate may may relate main,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Teaser,TheTeaser,VERY_OBJECTIVE,NEGATIVE,NOT_FACTUAL,False
unknown_trope,said NNP,genre_Unknown,CONTAINS_CHARACTERS:FALSE,Teaser,TheTeaser,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP NNP korean NNP aspiring attend famous NNP NNP NNP NNP pursue become,genre_Drama,CONTAINS_CHARACTERS:FALSE,Dramatic Hour Long,DramaticHourLong,SUBJECTIVE,POSITIVE,FACTUAL,False
unknown_trope,show tell NNP mislead win,genre_Drama,CONTAINS_CHARACTERS:FALSE,Aloof Big Brother,AloofBigBrother,VERY_SUBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP happen NNP NNP NNP NNP,genre_Drama,CONTAINS_CHARACTERS:FALSE,Celebrity Paradox,CelebrityParadox,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,first involve NNP NNP accompany,genre_Drama,CONTAINS_CHARACTERS:FALSE,Duet Bonding,DuetBonding,OBJECTIVE,POSITIVE,FACTUAL,False
unknown_trope,NNP NNP meet,genre_Drama,CONTAINS_CHARACTERS:FALSE,Forgotten Childhood Friend,ForgottenChildhoodFriend,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,able recognize meet NNP fail remember,genre_Drama,CONTAINS_CHARACTERS:FALSE,Forgotten Childhood Friend,ForgottenChildhoodFriend,OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,due get dash special work find NNP nice,genre_Drama,CONTAINS_CHARACTERS:FALSE,Heroic B O D,HeroicBSOD,SUBJECTIVE,POSITIVE,FACTUAL,False
unknown_trope,hyemi live die refuse play NNP fail bring NNP,genre_Drama,CONTAINS_CHARACTERS:FALSE,Imagine Spot,ImagineSpot,OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP lose NNP wonder special accept mess,genre_Drama,CONTAINS_CHARACTERS:FALSE,Memento Mac Guffin,MementoMacGuffin,OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,left,genre_Drama,CONTAINS_CHARACTERS:FALSE,Runaway,TheRunaway,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,korean NNP NNP would read,genre_Drama,CONTAINS_CHARACTERS:FALSE,Sdrawkcab Name,SdrawkcabName,VERY_OBJECTIVE,NEGATIVE,NOT_FACTUAL,False
unknown_trope,narrate humorous NNP NNP look say opposite NNP think,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Artistic License,ArtisticLicense,VERY_OBJECTIVE,NEGATIVE,NOT_FACTUAL,False
unknown_trope,NNP NNP NNP kill kidnap rob NNP run red,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Arson Murder Jaywalking,ArsonMurderAndJaywalking,OBJECTIVE,POSITIVE,FACTUAL,False
unknown_trope,get total,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Beautiful Along,BeautifulAllAlong,SUBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Bland Name Product,BlandNameProduct,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
action_adventure_trope disguise_trope,turn want NNP,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Bluff Impostor,BluffTheImpostor,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP try bribe,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Comically Small Bribe,ComicallySmallBribe,OBJECTIVE,NEGATIVE,FACTUAL,False
characterization_trope,NNP young qualify,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Character Development,CharacterDevelopment,OBJECTIVE,POSITIVE,FACTUAL,False
ending_trope spoilered_rotten_trope,drop high 10th keep true NNP NNP real,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Downer Ending,DownerEnding,OBJECTIVE,POSITIVE,FACTUAL,True
ending_trope spoilered_rotten_trope,consider NNP turn much NNP end,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Downer Ending,DownerEnding,VERY_OBJECTIVE,POSITIVE,FACTUAL,True
unknown_trope,NNP start lose kill spirale wander NNP tell find true,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Hidden Depths,HiddenDepths,SUBJECTIVE,POSITIVE,NOT_FACTUAL,True
action_adventure_trope spoilered_rotten_trope,hate bomb reveal NNP fake lead ignore result blow,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Nice Job Breaking Hero,NiceJobBreakingItHero,VERY_SUBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,NNP used NNP NNP NNP get accord NNP consert get stomp,genre_Comedy,CONTAINS_CHARACTERS:TRUE,N Word Privileges,NWordPrivileges,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,fail NNP ask mail,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Fail Logic Forever,YouFailLogicForever,SUBJECTIVE,NEGATIVE,NOT_FACTUAL,False
unknown_trope,NNP NNP NNP star NNP NNP former become struggle occupying,genre_Action Sci-Fi Thriller,CONTAINS_CHARACTERS:TRUE,Steven Spielberg,StevenSpielberg,OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,mention obvious untouched strategic may pretty vital spend deny,genre_Action Sci-Fi Thriller,CONTAINS_CHARACTERS:FALSE,Alien Arts Appreciated,AlienArtsAreAppreciated,SUBJECTIVE,POSITIVE,NOT_FACTUAL,False
unknown_trope,give 50 live,genre_Action Sci-Fi Thriller,CONTAINS_CHARACTERS:FALSE,Broken Bird,BrokenBird,OBJECTIVE,POSITIVE,NOT_FACTUAL,False
unknown_trope,NNP post medical unlock,genre_Action Sci-Fi Thriller,CONTAINS_CHARACTERS:FALSE,Idiot Ball,IdiotBall,OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,,genre_Action Sci-Fi Thriller,CONTAINS_CHARACTERS:FALSE,Insectoid Aliens,InsectoidAliens,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
betrayal_trope,NNP NNP arrest confront NNP NNP erratic,genre_Action Sci-Fi Thriller,CONTAINS_CHARACTERS:TRUE,Anti Mutiny,AntiMutiny,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
betrayal_trope,free take try stop NNP,genre_Action Sci-Fi Thriller,CONTAINS_CHARACTERS:TRUE,Anti Mutiny,AntiMutiny,SUBJECTIVE,POSITIVE,FACTUAL,True
betrayal_trope,become anti-mutiny NNP confirm NNP disobey,genre_Action Sci-Fi Thriller,CONTAINS_CHARACTERS:TRUE,Anti Mutiny,AntiMutiny,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
narrative_device_trope,entire mutiny base,genre_Action Sci-Fi Thriller,CONTAINS_CHARACTERS:FALSE,Poor Communication Kills,PoorCommunicationKills,SUBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,rape NNP find,genre_Action Sci-Fi Thriller,CONTAINS_CHARACTERS:FALSE,Rape Special Kind Evil,RapeIsASpecialKindOfEvil,OBJECTIVE,NEGATIVE,NOT_FACTUAL,False
death_trope,NNP act panicky idiot lead try make stick,genre_Action Sci-Fi Thriller,CONTAINS_CHARACTERS:FALSE,Dumb Live,TooDumbToLive,OBJECTIVE,NEGATIVE,FACTUAL,True
death_trope,thank NNP tell good,genre_Action Sci-Fi Thriller,CONTAINS_CHARACTERS:FALSE,Dumb Live,TooDumbToLive,SUBJECTIVE,POSITIVE,FACTUAL,True
unknown_trope,manage visit new solar,genre_Comedy Family,CONTAINS_CHARACTERS:FALSE,Runs Nonsensoleum,ItRunsOnNonsensoleum,SUBJECTIVE,POSITIVE,NOT_FACTUAL,False
unknown_trope,help impress come win NNP nice NNP end help,genre_Music,CONTAINS_CHARACTERS:FALSE,Closet Geek,ClosetGeek,VERY_SUBJECTIVE,POSITIVE,FACTUAL,True
unknown_trope,NNP treat much NNP manipulative NNP,genre_Music,CONTAINS_CHARACTERS:FALSE,Dean Bitterman,DeanBitterman,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,else notice,genre_Music,CONTAINS_CHARACTERS:FALSE,Killer Rabbit,KillerRabbit,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP dead,genre_Music,CONTAINS_CHARACTERS:FALSE,Missing Mom,MissingMom,OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,popularize entire trope owe tremendous NNP,genre_Comedy Family Music,CONTAINS_CHARACTERS:TRUE,Catch Phrase,CatchPhrase,SUBJECTIVE,POSITIVE,FACTUAL,False
unknown_trope,NNP NNP let call,genre_Comedy Family Music,CONTAINS_CHARACTERS:TRUE,Embarrassing First Name,EmbarrassingFirstName,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,raise adorable work full-time,genre_Comedy Family Music,CONTAINS_CHARACTERS:FALSE,Glamorous Single Mother,GlamorousSingleMother,VERY_SUBJECTIVE,POSITIVE,FACTUAL,False
unknown_trope,good believed NNP NNP possessed NNP cool beg range bang make work quiet,genre_Comedy Family Music,CONTAINS_CHARACTERS:FALSE,Spock,IAmNotSpock,OBJECTIVE,POSITIVE,FACTUAL,False
unknown_trope,manage convince leave see NNP,genre_Comedy Family Music,CONTAINS_CHARACTERS:FALSE,Missing Mom,MissingMom,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,initial NNP NNP NNP feature NNP NNP NNP NNP NNP NNP,genre_Comedy Family Music,CONTAINS_CHARACTERS:TRUE,Darrin,TheOtherDarrin,VERY_OBJECTIVE,POSITIVE,FACTUAL,False
unknown_trope,second notable take original NNP give begin,genre_Comedy Family Music,CONTAINS_CHARACTERS:FALSE,Reunion Show,ReunionShow,OBJECTIVE,POSITIVE,FACTUAL,False
unknown_trope,NNP NNP believe NNP put,genre_Comedy Family Music,CONTAINS_CHARACTERS:TRUE,Going Huge,ThisIsGoingToBeHuge,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP catch NNP try break NNP NNP trap,genre_Comedy Family Music,CONTAINS_CHARACTERS:TRUE,Use Head,UseYourHead,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
narrative_device_trope,come NNP sit want say sorry,genre_Comedy Family Music,CONTAINS_CHARACTERS:TRUE,Worst Seat House,TheWorstSeatInTheHouse,SUBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,complain smutty study,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Hypocritical Humor,HypocriticalHumor,VERY_SUBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,many end outright worst-case,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Got Worse,ItGotWorse,OBJECTIVE,POSITIVE,NOT_FACTUAL,False
unknown_trope,NNP rich NNP speculate leave NNP name NNP NNP,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Von Trope Family,TheVonTropeFamily,SUBJECTIVE,NEGATIVE,NOT_FACTUAL,True
unknown_trope,major NNP throw meet NNP NNP outside tell good,genre_Game-Show Reality-TV,CONTAINS_CHARACTERS:TRUE,Accentuate Negative,AccentuateTheNegative,OBJECTIVE,POSITIVE,FACTUAL,True
unknown_trope,serve NNP NNP,genre_Game-Show Reality-TV,CONTAINS_CHARACTERS:FALSE,Zoidberg,AndZoidberg,VERY_SUBJECTIVE,POSITIVE,FACTUAL,True
unknown_trope,delete NNP chew NNP NNP ask,genre_Game-Show Reality-TV,CONTAINS_CHARACTERS:FALSE,Badass,Badass,OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP find stay win,genre_Game-Show Reality-TV,CONTAINS_CHARACTERS:FALSE,Badass,Badass,OBJECTIVE,POSITIVE,FACTUAL,True
unknown_trope,lampshade NNP chew subpar say claim loose cause cook,genre_Game-Show Reality-TV,CONTAINS_CHARACTERS:FALSE,Badass,Badass,VERY_OBJECTIVE,NEGATIVE,NOT_FACTUAL,True
unknown_trope,ramsay explode point NNP broken manage pull,genre_Game-Show Reality-TV,CONTAINS_CHARACTERS:FALSE,Badass,Badass,SUBJECTIVE,POSITIVE,NOT_FACTUAL,True
character_reaction_trope,emerge come,genre_Game-Show Reality-TV,CONTAINS_CHARACTERS:FALSE,Berserk Button,BerserkButton,VERY_OBJECTIVE,NEGATIVE,NOT_FACTUAL,False
unknown_trope,NNP,genre_Game-Show Reality-TV,CONTAINS_CHARACTERS:FALSE,Butt Monkey,ButtMonkey,VERY_SUBJECTIVE,POSITIVE,FACTUAL,False
unknown_trope,NNP go win,genre_Game-Show Reality-TV,CONTAINS_CHARACTERS:FALSE,Determinator,Determinator,OBJECTIVE,POSITIVE,FACTUAL,True
unknown_trope,NNP NNP NNP manage keep wrapped entire NNP awesome NNP call similar NNP,genre_Game-Show Reality-TV,CONTAINS_CHARACTERS:FALSE,Determinator,Determinator,SUBJECTIVE,POSITIVE,FACTUAL,True
unknown_trope,let rip racist ramsay eliminate,genre_Game-Show Reality-TV,CONTAINS_CHARACTERS:FALSE,Research,DidNotDoTheResearch,SUBJECTIVE,NEGATIVE,NOT_FACTUAL,False
climactic_episode_trope drama_trope,say one destroy,genre_Game-Show Reality-TV,CONTAINS_CHARACTERS:FALSE,Last Play,DownToTheLastPlay,OBJECTIVE,NEGATIVE,NOT_FACTUAL,False
unknown_trope,second third NNP like get real NNP,genre_Game-Show Reality-TV,CONTAINS_CHARACTERS:FALSE,Drill Sergeant Nasty,DrillSergeantNasty,VERY_OBJECTIVE,NEGATIVE,NOT_FACTUAL,False
unknown_trope,cooking appear stupid come intelligent,genre_Game-Show Reality-TV,CONTAINS_CHARACTERS:FALSE,Dumb Blonde,DumbBlonde,VERY_SUBJECTIVE,POSITIVE,NOT_FACTUAL,False
unknown_trope,NNP would pick bad performer NNP get decide,genre_Game-Show Reality-TV,CONTAINS_CHARACTERS:FALSE,Early Installment Weirdness,EarlyInstallmentWeirdness,SUBJECTIVE,NEGATIVE,NOT_FACTUAL,False
unknown_trope,return red eat feature grossest imaginable NNP disgust eat eat full filled,genre_Game-Show Reality-TV,CONTAINS_CHARACTERS:FALSE,Eat,EatThat,OBJECTIVE,POSITIVE,FACTUAL,False
confession_trope,complain,genre_Game-Show Reality-TV,CONTAINS_CHARACTERS:FALSE,Confession Cam,ConfessionCam,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,shy let watch change many want see shirtless,genre_Game-Show Reality-TV,CONTAINS_CHARACTERS:FALSE,Fan Disservice,FanDisservice,OBJECTIVE,POSITIVE,NOT_FACTUAL,False
unknown_trope,NNP nice look,genre_Game-Show Reality-TV,CONTAINS_CHARACTERS:FALSE,Fan Disservice,FanDisservice,VERY_SUBJECTIVE,POSITIVE,FACTUAL,False
unknown_trope,NNP tend say NNP NNP ramsay,genre_Game-Show Reality-TV,CONTAINS_CHARACTERS:TRUE,Gratuitous French,GratuitousFrench,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,get bad NNP stopped bother wander walk say sous believe get terrible,genre_Game-Show Reality-TV,CONTAINS_CHARACTERS:FALSE,Heroic B O D,HeroicBSOD,SUBJECTIVE,NEGATIVE,NOT_FACTUAL,False
unknown_trope,next list refuse work blame,genre_Game-Show Reality-TV,CONTAINS_CHARACTERS:FALSE,Hypocrite,Hypocrite,VERY_OBJECTIVE,NEGATIVE,NOT_FACTUAL,False
unknown_trope,NNP hate get,genre_Game-Show Reality-TV,CONTAINS_CHARACTERS:FALSE,Im Make Friends,ImNotHereToMakeFriends,OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,ninth new send,genre_Game-Show Reality-TV,CONTAINS_CHARACTERS:FALSE,Got Worse,ItGotWorse,OBJECTIVE,POSITIVE,FACTUAL,True
